155.163
206.044
1
level5Music
1
level5_A
15
321,317,317,317,317,317,354,317,317,317,317,317,317,317,317,354,317,317,317,317,317,354,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,314
0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,328,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,309,317,317,317,317,352,306
307,353,317,317,317,352,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,307,306,0,0,0,321,314,0,316,0,0,0,0,0,323,349
319,313,0,0,0,319,326,310,310,310,306,0,0,0,307,310,306,0,0,0,0,0,0,0,319,313,0,0,0,0,0,0,0,0,0,0,0,0,0,318
319,313,0,0,0,319,315,315,315,315,313,0,0,0,319,315,326,306,0,0,0,0,0,0,319,313,0,0,0,0,0,0,0,0,0,0,0,0,0,318
319,313,0,0,0,319,315,315,315,315,313,0,0,0,319,315,315,313,0,0,355,317,317,317,341,342,317,317,317,317,317,317,317,317,314,0,0,0,0,318
319,313,0,0,0,319,315,315,315,315,313,0,0,0,319,315,315,313,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
319,313,0,0,0,319,315,315,315,315,313,0,0,0,319,315,315,313,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
319,313,0,0,0,319,315,315,315,315,313,0,0,0,319,315,315,333,314,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
319,313,0,0,0,323,324,324,324,324,342,317,317,317,341,324,324,349,0,0,328,0,0,0,0,307,353,317,317,317,317,317,317,352,310,310,310,310,310,350
319,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,307,325,313,0,0,0,0,0,0,319,315,315,315,315,315,313
319,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,307,325,315,313,0,0,0,0,0,0,319,315,315,315,315,315,313
323,342,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,343,317,317,317,317,317,341,324,324,342,317,317,317,317,317,317,341,324,324,324,324,324,322
27
51,-1,341.885,318.926,8,SteelLadder
41,-1,1064.37,937.235
41,-1,1193.85,934.738
54,50,1589.08,1170.87
54,51,2257.53,493.666
46,-1,3063.3,1239.18
46,-1,3396.31,953.7
46,-1,2478.53,571.114
46,-1,2478.62,499.644
39,-1,3468.38,704.436
51,-1,2778.31,964.224,3,SteelLadder
28,-1,601.452,1254.93
28,-1,1400.1,384.714
28,-1,2884.85,286.56
54,52,3698.6,592.066
46,-1,2478.33,428.377
46,-1,2560.15,569.127
57,52,1384.55,1121.41
57,51,1995.38,450.019
57,50,3347.67,65.4691
21,8,3093.07,1229.46
51,8,859.957,439.297,7,SteelLadder
5,8,665.857,216.836,6
46,-1,468.034,280.467
16,-1,501.47,271.465
28,-1,3610.26,675.969
28,-1,2596.26,1260.25
109
2,Mist,3146.12,465.104
2,Crate,2963,1227.53
2,Crate,2888.36,1226.75
2,Crate,2633.73,1226.75
2,Crate,2711.29,1232.19
0,VerticallyPipe,116.856,1232.98
0,VerticallyPipe,116.856,1159.2
0,VerticallyPipe,116.55,1084.94
0,VerticallyPipe,116.55,1005.19
0,VerticallyPipe,116.55,926.589
0,VerticallyPipe,116.55,848.134
0,VerticallyPipe,116.55,770.105
0,VerticallyPipe,116.55,690.139
0,VerticallyPipe,116.55,613.83
0,VerticallyPipe,116.55,535.801
0,VerticallyPipe,116.55,459.492
0,VerticallyPipe,116.55,416.461
0,VerticallyPipe,162.714,1215.1
0,VerticallyPipe,162.714,1137.01
0,VerticallyPipe,162.714,1058.92
0,VerticallyPipe,162.714,979.647
0,VerticallyPipe,162.714,907.607
0,VerticallyPipe,162.714,828.926
0,VerticallyPipe,162.714,748.987
0,VerticallyPipe,162.714,670.306
0,VerticallyPipe,162.714,590.492
0,VerticallyPipe,162.714,511.224
0,VerticallyPipe,162.714,433.13
2,HorizontalPipe,2941.88,335.04
0,VerticallyPipe,1939.73,1210.05
0,VerticallyPipe,1939.73,1133.68
0,VerticallyPipe,1939.73,1091.64
0,RightTopPipe,1939.73,1015.27
0,TopPipe,1908.03,1013.87
2,HorizontalPipe,1219.1,736.225
2,HorizontalPipe,1145.37,736.207
2,HorizontalPipe,1073.2,736.207
2,HorizontalPipe,1012.86,736.207
0,HorizontalPipe,1501.05,1152.21
0,HorizontalPipe,1425.27,1152.21
0,HorizontalPipe,1349.48,1152.21
0,HorizontalPipe,1272.53,1152.21
0,HorizontalPipe,1196.75,1152.21
0,HorizontalPipe,1119.2,1152.21
0,HorizontalPipe,1042.25,1152.21
