293.425
1161.54
0
Level1Music
1
Room
15
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,106,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,113,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,117,117,117,156,0,123,122,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,121,117,117,117,117,117,114,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,111
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,118
118,0,0,0,0,0,0,0,0,0,0,0,0,0,121,117,117,117,117,114,0,0,0,0,0,144,117,117,156,0,0,0,0,0,0,0,0,0,0,118
147,110,110,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,114,0,107,110,110,110,110,110,110,110,150
119,115,115,126,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,130,124,124,124,124,124,124,149
146,124,124,124,142,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,117,114,0,0,0,0,0,0,119,113,0,0,0,0,0,0,118
128,0,0,0,0,0,0,0,121,117,117,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,132,113,0,0,0,0,0,0,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,122,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,107,110,125,126,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,106
121,117,117,117,117,117,117,117,117,117,117,117,141,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,122
15
2,-1,1726.38,993.63
6,-1,3039.83,1028.35
45,-1,1715.92,235.316
41,-1,2481.32,359.561
43,-1,1063.76,247.145
44,-1,1048.23,1306.12
21,-1,3210.41,530.025
7,-1,2285.21,741.246
29,-1,3514.78,319.732
34,-1,101.697,542.027
9,-1,2177.74,179.59,5,RopeLadder
28,-1,2887.26,779.451
46,-1,276.45,470.644
46,-1,1610.75,375.297
5,3,600.926,1020.51,2
64
1,Green5,444.921,268.933
1,Green5,429.64,650.964
1,Green4,530.666,751.129
1,Green3,1120.94,1232.93
1,HorizontalPipe,3713.22,8.76063
1,HorizontalPipe,3631.5,9.07388
1,HorizontalPipe,3559.26,9.07388
1,HorizontalPipe,3480.06,9.07388
1,HorizontalPipe,3480.26,9.07388
1,HorizontalPipe,3398.76,9.07388
1,HorizontalPipe,3318.66,9.07388
1,HorizontalPipe,3716.01,70.3198
1,HorizontalPipe,3634.45,70.3198
1,HorizontalPipe,3557.34,70.3198
1,HorizontalPipe,3477.41,70.3198
1,HorizontalPipe,3395.59,70.3198
1,HorizontalPipe,3314.12,70.3198
1,MiddlePipe,3249.23,106.054
1,LeftTopPipe,3236.07,30.8236
0,VerticallyPipe,3214.44,449.249
0,VerticallyPipe,3214.44,369.317
0,VerticallyPipe,3214.44,287.504
0,VerticallyPipe,3214.44,206.631
0,VerticallyPipe,3213.5,169.956
1,HorizontalPipe,3170.24,70.2749
1,HorizontalPipe,3091.86,70.2749
1,HorizontalPipe,3016.63,70.2749
1,HorizontalPipe,2934.81,70.2749
1,HorizontalPipe,2856.76,70.2749
1,LeftTopPipe,2777.07,92.2925
0,VerticallyPipe,2753.9,1133.71
0,VerticallyPipe,2753.9,1071.31
0,VerticallyPipe,2753.9,1039.12
0,VerticallyPipe,2753.9,993.384
0,VerticallyPipe,2753.9,976.415
0,VerticallyPipe,2753.9,960.135
0,VerticallyPipe,2753.9,879.59
0,VerticallyPipe,2753.9,831.036
0,VerticallyPipe,2753.9,751.745
0,VerticallyPipe,2753.9,686.927
0,VerticallyPipe,2753.9,636.227
0,VerticallyPipe,2753.9,602.514
0,VerticallyPipe,2753.9,521.099
0,VerticallyPipe,2753.9,440.675
0,VerticallyPipe,2753.9,379.829
0,VerticallyPipe,2753.9,300.645
0,VerticallyPipe,2753.9,228.964
0,VerticallyPipe,2753.9,171.452
1,PileoBooks1,99.3572,518.236
1,PileoBooks2,136.83,531.011
1,Green4,1870.91,460.305
1,Green3,1475.48,464.199
1,Green4,1486.67,1034.2
1,Green3,816.89,845.566
1,Green5,1060.28,841.598
1,Green7,3117.31,745.959
1,Green7,2992.97,1025.06
1,PileoBooks3,2319.42,721.371
1,Green6,2090.6,750.496
1,Green6,2357.55,748.308
1,Green5,2688.74,462.226
1,Green5,2376.9,174.656
1,Green3,1991.05,174.656
1,PileoBooks2,1730.67,431.565
1
3,3309.56,1045.74,1,357,-1
