249.389
1174.28
0
level1Music
3
level1_A
level1_B
level1_C
15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,110,110,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,115,113
0,0,0,0,0,0,0,501,501,501,501,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,115,113
0,501,501,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,115,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,115,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,115,113
0,0,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,115,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,124,124,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,107,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,123,122,0,0,0,0,0,0,9,7,10,10,10,10,10,10,10,6,0,0,0,0,0,0,0,0,0,0,0
21,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,57,57,24,24,24,24,24,24,24,42,221,217,217,217,21,17,14,121,117,117,114
25
9,-1,581.549,843.303,4,WoodLadder
5,2,753.508,1036.14,1
49,-1,1472.67,632.257
49,-1,2088.88,534.431
49,-1,2710.35,631.02
44,3,1140.37,1111.48
43,3,3063.84,1299.88
41,3,3305.71,1231.08
40,1,179.655,558.313
17,10,2871.03,1300.27
33,4,2223.21,514.194
21,2,1448.77,1304.53
9,-1,3611.07,198.155,9,WoodLadder
46,-1,3216.72,1244.92
46,-1,3151.11,1245.03
46,-1,3151.11,1174.41
46,-1,3216.65,1174.41
46,-1,3216.26,1103.37
46,-1,3151.11,1103.37
46,-1,3151.11,1032.61
46,-1,3216.26,1032.61
28,-1,3520.1,206.842
28,-1,2192.01,478.174
46,-1,3215.83,962.044
46,-1,3151.78,961.602
23
0,Mist,-61.0497,982.397
0,Bottom_Tree,-80.2429,1000.34
0,WoodRoom,3441.09,1037.21
0,Branch1,392.614,823.13
1,Crate,3214.13,1261.16
1,Crate,3214.13,1190.57
0,Tree,29.232,211.128
0,Branch3,574.15,447.089
0,Branch2,-186.359,542.153
0,Crate,3107.54,1244.9
0,Crate,3107.54,1173.62
0,Crate,3132.33,1101.56
0,Crate,3133.11,1031.05
1,Crate,3214.02,1119.6
1,Crate,3202.6,1047.85
1,Crate,3147.43,1261.74
1,Green2,3254.44,1060.62
1,Green4,3197.83,1271.28
1,Green4,1201.1,1140.58
1,Green5,1655.41,635.778
1,Green4,2888.25,632.336
1,Green5,2692.03,634.057
1,Green7,1538.05,621.77
1
5,2922.31,1137.88,5,1,2,1,1
