204.417
259.58
0
NO_MUSIC_PROVIDED
1
Factory
15
321,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,354,317,317,317,317,317,317,317,317,317,317,317,356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,345,0,0,0,0,0,0,0,0,0,0,0,318
107,110,110,110,110,110,110,110,110,110,110,106,0,0,0,0,0,0,0,0,0,0,0,0,0,321,345,0,0,0,0,0,0,0,0,0,0,0,0,318
119,115,115,115,115,115,115,115,115,115,115,126,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
119,115,130,124,124,124,129,115,115,115,115,115,126,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,117,117,114,0,0,121,156
119,115,113,0,0,0,119,115,115,115,115,115,115,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,117,117,151,0,0,0,0,0,0,118
119,115,113,0,0,0,119,130,124,124,124,124,124,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,118,0,0,0,0,0,0,118
119,115,126,110,110,110,134,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,118
119,115,115,115,115,130,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,128
119,115,130,124,124,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,310,310,310,353,317,317,317,317,317,317,317,317,352,310,306
119,115,113,0,0,0,0,0,0,307,310,310,306,0,0,0,0,0,0,0,0,0,0,0,319,315,315,315,313,0,0,0,0,0,0,0,0,319,315,313
119,115,113,0,0,0,0,0,0,319,315,315,326,306,0,0,0,0,0,0,0,0,0,0,319,315,315,315,313,0,0,0,0,0,0,0,0,319,315,313
321,317,317,317,317,317,317,317,317,341,324,324,324,322,0,0,0,0,0,0,0,0,0,0,323,324,324,324,342,317,317,317,317,317,317,317,317,341,324,322
16
9,-1,288.008,823.989,4,WoodLadder
46,-1,463.829,761.038
15,-1,493.946,758.3
9,-1,3275.35,959.204,3,WoodLadder
9,-1,2853.15,957.262,3,WoodLadder
14,-1,3423.3,796.506
6,7,2713.07,838.241
55,7,3193.2,1011.76
28,7,927.39,299.486
12,-1,1585.34,535.658
12,-1,2022.26,451.358
46,-1,2486.74,947.97
21,8,2506.94,244.664
28,-1,2877.05,583.586
28,-1,1264.48,496.608
5,8,589.969,116.059,0
56
0,HorizontalPipe,752.456,1116.45
0,HorizontalPipe,671.736,1116.45
0,HorizontalPipe,591.619,1116.45
0,HorizontalPipe,512.17,1116.45
0,HorizontalPipe,438.846,1116.45
0,HorizontalPipe,365.117,1116.45
0,HorizontalPipe,289.482,1116.45
0,HorizontalPipe,234.186,1116.45
0,HorizontalPipe,773.262,1181.28
0,HorizontalPipe,699.314,1181.28
0,HorizontalPipe,626.857,1181.28
0,HorizontalPipe,550.982,1181.28
0,HorizontalPipe,476.618,1181.28
0,HorizontalPipe,406.068,1181.28
0,HorizontalPipe,338.695,1181.28
0,HorizontalPipe,268.145,1181.28
0,HorizontalPipe,208.399,1181.28
0,HorizontalPipe,3444.01,1179.56
0,HorizontalPipe,3369.55,1179.56
0,HorizontalPipe,3292.88,1179.56
0,HorizontalPipe,3216.41,1179.56
0,HorizontalPipe,3144.48,1179.56
0,HorizontalPipe,3067.48,1179.56
0,HorizontalPipe,3008.43,1179.57
0,HorizontalPipe,2931.62,1179.57
0,HorizontalPipe,2865.76,1179.57
0,HorizontalPipe,2793.8,1179.57
0,HorizontalPipe,2718.19,1179.57
0,HorizontalPipe,3421.08,1102.3
0,HorizontalPipe,3347.4,1102.02
0,HorizontalPipe,3277.51,1102.02
0,HorizontalPipe,3202.13,1102.02
0,HorizontalPipe,3127.89,1102.02
0,HorizontalPipe,3051.07,1102.02
0,HorizontalPipe,2974.24,1102.02
0,HorizontalPipe,2896.27,1102.02
0,HorizontalPipe,2817.51,1102.02
0,HorizontalPipe,2742.13,1102.02
1,Green1,3620.09,556.944
1,Green2,2649.24,745.396
1,Green1,2240.16,1040.62
1,Green1,1297.05,1234.48
0,HorizontalPipe,2283.34,296.912
0,LeftDownPipe,2205.56,297.116
0,VerticallyPipe,2185.73,271.45
0,VerticallyPipe,2185.73,192.425
0,VerticallyPipe,2185.73,112.385
0,VerticallyPipe,2185.73,41.1352
0,VerticallyPipe,2153.33,1334.88
0,VerticallyPipe,2153.33,1260.23
0,VerticallyPipe,2153.33,1186.41
0,LeftTopPipe,2176.45,1113.34
1,Green1,1295.48,562.608
0,SewerRoom,2758.68,1134.83
0,WoodRoom_small,-52.7355,479.75
0,WoodRoom_small,3126.63,560.338
1
2,3387.95,369.946,6,-320,8
