293.425
1161.54
0
Level2Music
3
level1_A
level1_B
level1_C
15
107,110,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
119,115,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
119,115,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
119,115,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
119,115,126,110,110,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
119,115,130,124,124,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
119,115,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
119,115,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,145
119,115,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0
123,124,142,117,117,117,117,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0
0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,206,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,226,210,210,210,107,106
0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,215,215,215,215,119,113
0,0,0,0,0,0,0,0,0,0,0,0,7,25,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,215,215,215,215,119,113
121,117,117,117,117,117,117,114,21,17,17,17,41,24,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,224,224,224,224,123,122
13
12,-1,2218.86,309.591
28,-1,1452.59,869.895
28,-1,3165.81,759.989
21,-1,371.953,336.926
12,-1,1704.36,522.328
12,-1,2760.03,468.616
51,-1,448,353.962,4,SteelLadder
46,-1,3351.74,947.699
15,-1,3380.85,939.937
49,-1,983.227,811.696
7,7,504.46,1253.87
56,-1,448.294,1085.72
6,7,3715.71,836.534
39
1,Green4,719.522,845.289
1,Green4,538.489,364.875
1,Green2,1496.08,944.148
0,VerticallyPipe,3548.64,557.416
0,VerticallyPipe,3548.64,482.156
0,VerticallyPipe,3548.64,431.768
0,HorizontalPipe,3644.84,328.703
0,LeftTopPipe,3571.55,350.461
0,VerticallyPipe,273.541,734.467
0,VerticallyPipe,273.541,654.165
0,RightTopPipe,273.541,576.951
0,HorizontalPipe,240.597,556.361
0,VerticallyPipe,865.541,1212.83
0,VerticallyPipe,710.296,1211.98
0,RightTopPipe,865.541,1132.24
0,HorizontalPipe,833.299,1111.33
0,HorizontalPipe,805.104,1111.33
0,LeftTopPipe,733.484,1133.13
2,PileoBooks2,27.6789,1291.71
2,PileoBooks1,83.5479,1293.18
1,VerticallyPipe,985.252,1351.4
1,VerticallyPipe,985.252,1276.76
1,VerticallyPipe,985.252,1234.39
1,RightTopPipe,985.252,1159.12
1,VerticallyPipe,943.508,1352.03
1,VerticallyPipe,943.508,1293.84
1,VerticallyPipe,943.508,1235.02
1,LeftTopPipe,966.691,1160.05
1,VerticallyPipe,1005.53,1351.3
1,VerticallyPipe,1005.53,1272.98
1,VerticallyPipe,1005.53,1203.7
1,VerticallyPipe,1051.78,1349.28
1,VerticallyPipe,1051.78,1272.39
1,VerticallyPipe,1051.78,1206.5
1,RightTopPipe,1051.85,1128.05
1,LeftTopPipe,1028.67,1128.79
0,WoodRoom,-509.441,855.557
0,WindowBack,448.714,1085.57
0,WoodRoom,3720.56,664.717
1
1,3594,846.807,1,1,-1
